ATL03_20191116034519_07670510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191116163303_07750512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191117031940_07820510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191117160723_07900512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191120033659_08280510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191120162442_08360512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191121031119_08430510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191121155902_08510512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191124032839_08890510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191124161622_08970512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191125030259_09040510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191126152503_09270512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191128160801_09580512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191129025438_09650510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191129154221_09730512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191130022859_09800510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191130151642_09880512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191202155940_10190512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191203024617_10260510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191203153401_10340512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191204022038_10410510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191204150821_10490512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191206155120_10800512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191207023758_10870510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191207152541_10950512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191208021218_11020510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191208150001_11100512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191211022938_11480510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191211151721_11560512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191212020358_11630510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191212145141_11710512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191215022118_12090510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191215150901_12170512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191216015539_12240510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191216144322_12320512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191219021259_12700510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191219150042_12780512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191220014720_12850510_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
ATL03_20191220143503_12930512_005_01.h5,geojsons/amery.geojson,AIS_2019-20_amery
